batch,facility_id,zipcode,latitude,longitude,added_slots,cost
retry_batch_6_chunk_2,212566,10475,40.883136,-73.832714,3,12900.0
retry_batch_6_chunk_2,334334,10475,40.877977,-73.826471,2,8114.285714285714
retry_batch_6_chunk_2,717395,10538,40.924743,-73.749236,56,90543.2624113475
retry_batch_6_chunk_2,40595,10538,40.92983,-73.75459,33,57057.142857142855
retry_batch_6_chunk_2,836344,10538,40.943251,-73.762471,33,58151.80722891566
retry_batch_6_chunk_2,41584,10538,40.929921,-73.762809,27,48741.17647058823
retry_batch_6_chunk_2,835573,10538,40.929242,-73.763734,23,42996.61016949153
retry_batch_6_chunk_2,906088,10538,40.939567,-73.750307,8,19800.0
retry_batch_6_chunk_2,917609,12047,42.795602,-73.734316,67,107728.99408284025
retry_batch_6_chunk_2,874508,12047,42.773345,-73.703622,18,33659.574468085106
retry_batch_6_chunk_2,836748,12047,42.776094,-73.717515,17,33327.27272727273
retry_batch_6_chunk_2,836749,12047,42.768733,-73.708689,17,33327.27272727273
retry_batch_6_chunk_2,41120,12047,42.77516,-73.757035,17,33327.27272727273
retry_batch_6_chunk_2,921775,12047,42.768322,-73.687402,8,19800.0
retry_batch_6_chunk_2,637463,12047,42.752635,-73.700194,6,17100.0
retry_batch_6_chunk_2,581968,12047,42.771013,-73.711236,6,17100.0
retry_batch_6_chunk_2,902548,12047,42.778004,-73.714315,6,17100.0
retry_batch_6_chunk_2,228794,12047,42.78294,-73.714182,3,12900.0
retry_batch_6_chunk_2,879135,12047,42.8038,-73.7359,3,12900.0
retry_batch_6_chunk_2,888182,12047,42.788899,-73.756354,3,12900.0
retry_batch_6_chunk_2,128005,14227,42.882426,-78.752679,56,90600.0
retry_batch_6_chunk_2,831429,14227,42.881488,-78.754052,55,90371.01449275363
retry_batch_6_chunk_2,42407,14227,42.903772,-78.743997,47,78499.15966386555
retry_batch_6_chunk_2,335915,14227,42.874064,-78.735415,3,12900.0
retry_batch_6_chunk_2,882355,14227,42.874074,-78.735962,3,12900.0
retry_batch_6_chunk_2,176401,14227,42.865649,-78.742807,3,12900.0
retry_batch_6_chunk_2,349542,14075,42.718102,-78.829095,51,84168.75
retry_batch_6_chunk_2,537007,14075,42.750065,-78.896817,43,72289.90825688074
retry_batch_6_chunk_2,40783,14075,42.739818,-78.878955,37,62672.34042553191
retry_batch_6_chunk_2,600923,14075,42.740821,-78.816896,27,48626.086956521736
retry_batch_6_chunk_2,766294,14075,42.755543,-78.825173,25,45212.5
retry_batch_6_chunk_2,872655,14075,42.741147,-78.848663,24,43141.93548387097
retry_batch_6_chunk_2,44844,14075,42.738142,-78.844412,24,43141.93548387097
retry_batch_6_chunk_2,872683,14075,42.748028,-78.895341,17,33327.27272727273
retry_batch_6_chunk_2,824324,14075,42.72542,-78.816758,17,33327.27272727273
retry_batch_6_chunk_2,870310,14075,42.766858,-78.829186,17,33327.27272727273
retry_batch_6_chunk_2,470618,14075,42.727181,-78.837331,17,34506.976744186046
retry_batch_6_chunk_2,905586,14075,42.743784,-78.797903,15,31294.736842105263
retry_batch_6_chunk_2,249594,14075,42.74217,-78.893828,6,17100.0
retry_batch_6_chunk_2,737502,14075,42.747077,-78.849142,6,17100.0
retry_batch_6_chunk_2,556466,14075,42.688835,-78.780063,5,14742.857142857141
retry_batch_6_chunk_2,401641,14075,42.73288015414507,-78.83890835976568,3,12900.0
retry_batch_6_chunk_2,680295,14075,42.734558,-78.80489,3,12900.0
retry_batch_6_chunk_2,245511,14075,42.73288015414507,-78.83890835976568,3,12900.0
retry_batch_6_chunk_2,102964,11967,40.778557,-72.865333,46,76531.03448275862
retry_batch_6_chunk_2,744944,11967,40.787056,-72.858462,44,73127.92792792793
retry_batch_6_chunk_2,270506,11967,40.830029,-72.874092,6,17100.0
retry_batch_6_chunk_2,875564,11967,40.781919,-72.866392,6,17100.0
retry_batch_6_chunk_2,257067,11967,40.756537,-72.865185,6,17100.0
retry_batch_6_chunk_2,148055,11967,40.831592,-72.895573,6,17100.0
retry_batch_6_chunk_2,655472,11967,40.765057,-72.867975,6,17100.0
retry_batch_6_chunk_2,891163,11967,40.775624,-72.866055,6,17100.0
retry_batch_6_chunk_2,899231,11967,40.837781,-72.867703,6,17100.0
retry_batch_6_chunk_2,885299,11967,40.749007,-72.882063,6,17100.0
retry_batch_6_chunk_2,15689,11967,40.794257,-72.872603,6,17100.0
retry_batch_6_chunk_2,889121,11967,40.842445,-72.869558,6,17100.0
retry_batch_6_chunk_2,410362,11967,40.836764,-72.87649,6,17100.0
retry_batch_6_chunk_2,901765,11967,40.788768,-72.864239,6,17100.0
retry_batch_6_chunk_2,884269,11967,40.78253,-72.855873,6,17100.0
retry_batch_6_chunk_2,886066,11967,40.779862,-72.8612,6,17100.0
retry_batch_6_chunk_2,909551,11967,40.782949,-72.860484,6,17100.0
retry_batch_6_chunk_2,352743,11967,40.836724,-72.873031,3,12900.0
retry_batch_6_chunk_2,794979,11967,40.762626,-72.870096,3,12900.0
retry_batch_6_chunk_2,251420,11967,40.834274,-72.870576,3,12900.0
retry_batch_6_chunk_2,34773,11967,40.813005,-72.873257,3,12900.0
retry_batch_6_chunk_2,911898,11967,40.79217,-72.866154,3,12900.0
retry_batch_6_chunk_2,911548,11967,40.788682,-72.86792,3,12900.0
retry_batch_6_chunk_2,653794,14094,43.164321,-78.69492,51,84106.97674418605
retry_batch_6_chunk_2,180114,14094,43.124302,-78.807379,48,78800.0
retry_batch_6_chunk_2,879909,14094,43.18013,-78.685329,48,78800.0
retry_batch_6_chunk_2,838996,14094,43.152625,-78.662039,39,66678.78787878787
retry_batch_6_chunk_2,163686,14094,43.13231,-78.676317,31,54948.71794871795
retry_batch_6_chunk_2,43710,14094,43.118204,-78.697636,27,48626.086956521736
retry_batch_6_chunk_2,923925,14094,43.135884,-78.683739,24,43400.0
retry_batch_6_chunk_2,830623,14094,43.135442,-78.693432,24,43400.0
retry_batch_6_chunk_2,890890,14094,43.152717,-78.658631,23,42996.61016949153
retry_batch_6_chunk_2,922102,14094,43.163045,-78.677956,22,41057.142857142855
retry_batch_6_chunk_2,705518,14094,43.164321,-78.69492,21,38977.77777777778
retry_batch_6_chunk_2,218930,14094,43.112773,-78.773845,18,35426.08695652174
retry_batch_6_chunk_2,44433,14094,43.16554,-78.675866,17,33327.27272727273
retry_batch_6_chunk_2,41506,14094,43.151096,-78.681332,17,33327.27272727273
retry_batch_6_chunk_2,44432,14094,43.135884,-78.683739,16,31600.0
retry_batch_6_chunk_2,45231,14094,43.163045,-78.677956,16,31600.0
retry_batch_6_chunk_2,44430,14094,43.173658,-78.70686,16,31600.0
retry_batch_6_chunk_2,796055,14094,43.180871,-78.657321,12,26000.0
retry_batch_6_chunk_2,738651,14094,43.113377,-78.773994,12,26000.0
retry_batch_6_chunk_2,830625,14094,43.16094464298962,-78.69322096225771,6,17100.0
retry_batch_6_chunk_2,905956,14094,43.16829,-78.681686,6,17100.0
retry_batch_6_chunk_2,906899,14094,43.165508,-78.701624,6,17100.0
retry_batch_6_chunk_2,896464,14094,43.156951,-78.699706,6,17100.0
retry_batch_6_chunk_2,648835,14094,43.178612,-78.694869,3,12900.0
retry_batch_6_chunk_2,125688,14094,43.132304,-78.70343,3,12900.0
retry_batch_6_chunk_2,5226,14094,43.194007,-78.711815,3,12900.0
retry_batch_6_chunk_2,196824,14094,43.201212,-78.730626,3,12900.0
retry_batch_6_chunk_2,679460,10305,40.582462,-74.088401,57,92516.66666666666
retry_batch_6_chunk_2,748149,10305,40.612954,-74.069329,57,93572.02797202798
retry_batch_6_chunk_2,893689,10305,40.597682,-74.070395,45,74494.73684210527
retry_batch_6_chunk_2,685437,10305,40.594808,-74.078995,27,48626.086956521736
retry_batch_6_chunk_2,438389,10305,40.612954,-74.069329,27,48741.17647058823
retry_batch_6_chunk_2,430757,10305,40.591101,-74.066993,13,27047.058823529413
retry_batch_6_chunk_2,712502,10305,40.593796,-74.087463,7,19377.77777777778
retry_batch_6_chunk_2,684285,10305,40.59674,-74.070921,6,17100.0
retry_batch_6_chunk_2,103325,10305,40.593818,-74.063508,6,17100.0
retry_batch_6_chunk_2,686600,10305,40.594479,-74.067422,6,17100.0
retry_batch_6_chunk_2,450214,10305,40.59273,-74.077938,6,17100.0
retry_batch_6_chunk_2,777181,10305,40.594367,-74.083959,6,17100.0
retry_batch_6_chunk_2,343157,10305,40.59273,-74.077938,6,17100.0
retry_batch_6_chunk_2,402847,10305,40.608629,-74.065755,6,17100.0
retry_batch_6_chunk_2,893642,10305,40.611159,-74.071503,6,17100.0
retry_batch_6_chunk_2,917295,10305,40.604885,-74.137262,6,17100.0
retry_batch_6_chunk_2,918562,10305,40.601515,-74.078831,6,17100.0
retry_batch_6_chunk_2,893641,10305,40.611159,-74.071503,6,17100.0
retry_batch_6_chunk_2,465323,10305,40.614093,-74.068942,5,14742.857142857141
retry_batch_6_chunk_2,904477,10305,40.593195,-74.077146,2,10666.666666666668
retry_batch_6_chunk_2,40233,12309,42.832069,-73.892,108,167600.0
retry_batch_6_chunk_2,917943,12309,42.744371,-73.838615,39,66678.78787878787
retry_batch_6_chunk_2,40702,12309,42.832109,-73.891624,30,51792.20779220779
retry_batch_6_chunk_2,356187,12309,42.7964,-73.866265,30,53000.0
retry_batch_6_chunk_2,41789,12309,42.77252,-73.839733,29,50837.83783783784
retry_batch_6_chunk_2,882618,12309,42.811025,-73.892939,24,43141.93548387097
retry_batch_6_chunk_2,530321,12309,42.805611,-73.893929,22,41200.0
retry_batch_6_chunk_2,890141,12309,42.798672,-73.892958,17,33327.27272727273
retry_batch_6_chunk_2,823972,12309,42.77502,-73.866314,6,17100.0
retry_batch_6_chunk_2,720066,12309,42.803289,-73.908809,6,17100.0
retry_batch_6_chunk_2,786158,12309,42.795238,-73.893634,6,17100.0
retry_batch_6_chunk_2,621410,12309,42.814862,-73.902324,6,17100.0
retry_batch_6_chunk_2,885676,12309,42.827757,-73.897033,6,17100.0
retry_batch_6_chunk_2,883629,12309,42.807116,-73.904614,6,17100.0
retry_batch_6_chunk_2,685257,12309,42.807207,-73.905935,6,17100.0
retry_batch_6_chunk_2,881927,12309,42.806193,-73.906738,3,12900.0
retry_batch_6_chunk_2,379785,12309,42.806021,-73.911272,3,12900.0
retry_batch_6_chunk_2,909642,12309,42.767826,-73.828238,3,12900.0
retry_batch_6_chunk_2,901142,12309,42.808084,-73.902264,3,12900.0
retry_batch_6_chunk_2,914707,12309,42.80920382644214,-73.8687290089236,3,12900.0
retry_batch_6_chunk_3,664116,14468,43.265595,-77.750422,51,84168.75
retry_batch_6_chunk_3,772131,14468,43.288989,-77.791952,26,45561.19402985074
retry_batch_6_chunk_3,41644,14468,43.266984,-77.734672,16,31600.0
retry_batch_6_chunk_3,874544,14468,43.289831,-77.792299,10,23800.0
retry_batch_6_chunk_3,656152,14468,43.241418,-77.741876,6,17100.0
retry_batch_6_chunk_3,904446,14468,43.286847,-77.729099,6,17100.0
retry_batch_6_chunk_3,888428,10705,40.925756,-73.896709,126,194574.68354430379
retry_batch_6_chunk_3,888429,10705,40.913396,-73.890499,111,172985.61151079135
retry_batch_6_chunk_3,724394,10705,40.922321,-73.900134,68,108600.0
retry_batch_6_chunk_3,40572,10705,40.925379,-73.902449,62,99098.08917197451
retry_batch_6_chunk_3,43597,10705,40.916839,-73.905249,49,80703.2258064516
retry_batch_6_chunk_3,757349,10705,40.916119,-73.903872,38,64800.0
retry_batch_6_chunk_3,611174,10705,40.91015,-73.878876,8,19800.0
retry_batch_6_chunk_3,492772,10705,40.917166,-73.895742,6,17100.0
retry_batch_6_chunk_3,803030,10705,40.917471,-73.895289,6,17100.0
retry_batch_6_chunk_3,882834,10705,40.918555,-73.897171,6,17100.0
retry_batch_6_chunk_3,437632,10705,40.915622,-73.897585,6,17100.0
retry_batch_6_chunk_3,675824,10705,40.91768243680528,-73.89457896648254,6,17100.0
retry_batch_6_chunk_3,842127,10705,40.917188,-73.895963,6,17100.0
retry_batch_6_chunk_3,841495,10705,40.918421,-73.899095,6,17100.0
retry_batch_6_chunk_3,884205,10705,40.908277,-73.880026,6,17100.0
retry_batch_6_chunk_3,908593,10705,40.909612,-73.887477,6,17100.0
retry_batch_6_chunk_3,847970,10705,40.911128,-73.893552,6,17100.0
retry_batch_6_chunk_3,246818,10705,40.915088,-73.880398,6,17100.0
retry_batch_6_chunk_3,585662,10705,40.924793,-73.901147,6,17100.0
retry_batch_6_chunk_3,878210,10705,40.919006,-73.898355,6,17100.0
retry_batch_6_chunk_3,826907,10705,40.91768243680528,-73.89457896648254,6,17100.0
retry_batch_6_chunk_3,831827,10705,40.917471,-73.895289,6,17100.0
retry_batch_6_chunk_3,819560,10705,40.910248,-73.889125,6,17100.0
retry_batch_6_chunk_3,846966,10705,40.916271,-73.899835,6,17100.0
retry_batch_6_chunk_3,855931,10705,40.913145,-73.88236,6,17100.0
retry_batch_6_chunk_3,734124,10705,40.916985,-73.89578,6,17100.0
retry_batch_6_chunk_3,785889,10705,40.917839,-73.895975,6,17100.0
retry_batch_6_chunk_3,525373,10705,40.917806,-73.891331,6,17100.0
retry_batch_6_chunk_3,803921,10705,40.923498,-73.897258,6,17100.0
retry_batch_6_chunk_3,810843,10705,40.91768243680528,-73.89457896648254,6,17100.0
retry_batch_6_chunk_3,41173,11598,40.634173,-73.714624,98,153567.47967479675
retry_batch_6_chunk_3,297865,11598,40.631961,-73.70941,32,55101.234567901236
retry_batch_6_chunk_3,45080,11598,40.626921,-73.716796,13,28878.78787878788
retry_batch_6_chunk_3,874818,11598,40.643606,-73.714192,6,17100.0
retry_batch_6_chunk_3,877784,11598,40.635971,-73.720224,6,17100.0
retry_batch_6_chunk_3,883933,13210,43.019026,-76.138913,19,36755.10204081633
retry_batch_6_chunk_3,714196,13210,43.023436,-76.134528,16,31600.0
retry_batch_6_chunk_3,768576,13210,43.048475,-76.125153,6,17100.0
retry_batch_6_chunk_3,190608,13210,43.020238,-76.131713,4,12866.666666666668
retry_batch_6_chunk_3,813661,13210,43.026053,-76.13937,3,12900.0
retry_batch_6_chunk_3,601461,13210,43.018969,-76.138863,3,12900.0
retry_batch_6_chunk_3,282054,13210,43.030338,-76.11146,3,12900.0
retry_batch_6_chunk_3,846983,13210,43.03485637234564,-76.12809631207716,3,12900.0
retry_batch_6_chunk_3,7308,13210,43.035445,-76.124474,3,12900.0
retry_batch_6_chunk_3,244680,13210,43.025145,-76.137918,3,12900.0
retry_batch_6_chunk_3,883185,13210,43.017099,-76.128962,3,12900.0
retry_batch_6_chunk_3,44240,13209,43.061182,-76.207927,42,71000.0
retry_batch_6_chunk_3,467260,13209,43.057912,-76.207786,32,55200.0
retry_batch_6_chunk_3,778826,13209,43.05981,-76.203833,6,17100.0
retry_batch_6_chunk_3,18688,13209,43.058096,-76.239471,3,12900.0
retry_batch_6_chunk_3,851135,13209,43.058254,-76.217987,3,12900.0
retry_batch_6_chunk_3,887785,13209,43.055527,-76.207012,3,12900.0
retry_batch_6_chunk_3,889785,13209,43.08804,-76.236111,3,12900.0
retry_batch_7_chunk_1,898498,13904,42.108369,-75.879747,16,31600.0
retry_batch_7_chunk_1,821549,13904,42.106624,-75.887566,6,17100.0
retry_batch_7_chunk_1,445461,13904,42.116342,-75.887845,6,17100.0
retry_batch_7_chunk_1,169650,13904,42.11672539193046,-75.86593101297993,6,17100.0
retry_batch_7_chunk_1,907749,13904,42.113697,-75.828819,6,17100.0
retry_batch_7_chunk_1,883986,13904,42.105316,-75.883252,3,12900.0
retry_batch_7_chunk_1,722551,10704,40.906881,-73.862266,101,157152.7559055118
retry_batch_7_chunk_1,890268,10704,40.915592,-73.8734,15,31294.736842105263
retry_batch_7_chunk_1,736999,10704,40.920172,-73.871836,6,17100.0
retry_batch_7_chunk_1,700664,10704,40.919703,-73.871902,6,17100.0
retry_batch_7_chunk_1,370223,10704,40.906257,-73.86208,6,17100.0
retry_batch_7_chunk_1,844463,10704,40.918883,-73.856034,6,17100.0
retry_batch_7_chunk_1,545980,10704,40.926425,-73.871851,6,17100.0
retry_batch_7_chunk_1,360734,10704,40.916459,-73.851387,6,17100.0
retry_batch_7_chunk_1,463264,10704,40.91529,-73.858689,6,17100.0
retry_batch_7_chunk_1,832785,10704,40.917843,-73.855678,6,17100.0
retry_batch_7_chunk_1,858507,10704,40.927276,-73.850056,6,17100.0
retry_batch_7_chunk_1,864478,10704,40.908302,-73.865146,6,17100.0
retry_batch_7_chunk_1,218792,10704,40.919369,-73.858802,6,17100.0
retry_batch_7_chunk_1,371260,10704,40.918399,-73.851554,6,17100.0
retry_batch_7_chunk_1,797227,10704,40.917019,-73.849256,6,17100.0
retry_batch_7_chunk_1,909163,10704,40.927276,-73.850056,6,17100.0
retry_batch_7_chunk_1,771371,10704,40.918243,-73.85091,6,17100.0
retry_batch_7_chunk_1,466983,10704,40.925058,-73.862921,6,17100.0
retry_batch_7_chunk_1,733875,10704,40.91815047208912,-73.85921724199778,6,17100.0
retry_batch_7_chunk_1,901120,10704,40.903847,-73.869042,6,17100.0
retry_batch_7_chunk_1,910648,10704,40.926078,-73.846596,6,17100.0
retry_batch_7_chunk_1,909153,10704,40.921532,-73.865332,6,17100.0
retry_batch_7_chunk_1,599306,10704,40.920315,-73.850164,3,12900.0
retry_batch_7_chunk_1,39871,11021,40.787,-73.715082,31,54848.101265822785
retry_batch_7_chunk_1,777112,11021,40.781929,-73.733829,26,47400.0
retry_batch_7_chunk_1,41028,11021,40.789862,-73.720484,23,43131.03448275862
retry_batch_7_chunk_1,721508,11237,40.698341,-73.92024,113,175157.74647887325
retry_batch_7_chunk_1,202073,11237,40.697488,-73.91402,95,149383.19327731093
retry_batch_7_chunk_1,244520,11237,40.703897,-73.922573,66,106351.80722891567
retry_batch_7_chunk_1,414938,11237,40.697792,-73.919534,60,96800.0
retry_batch_7_chunk_1,244518,11237,40.697962,-73.916651,52,84938.93129770993
retry_batch_7_chunk_1,73238,11237,40.70074,-73.917659,49,80703.2258064516
retry_batch_7_chunk_1,856532,11237,40.701676,-73.912249,32,55200.0
retry_batch_7_chunk_1,266023,11237,40.696653,-73.913696,8,19072.727272727272
retry_batch_7_chunk_1,902082,11237,40.70485,-73.916451,8,19800.0
retry_batch_7_chunk_1,251464,11237,40.698064,-73.91312,6,17100.0
retry_batch_7_chunk_1,811210,11237,40.697323,-73.910656,6,17100.0
retry_batch_7_chunk_1,723202,11237,40.705146,-73.916184,6,17100.0
retry_batch_7_chunk_1,767194,11237,40.702466,-73.927043,6,17100.0
retry_batch_7_chunk_1,150726,11237,40.697914,-73.913492,6,17100.0
retry_batch_7_chunk_1,875799,11237,40.701486,-73.920975,6,17100.0
retry_batch_7_chunk_1,824348,11237,40.701486,-73.920975,6,17100.0
retry_batch_7_chunk_1,250681,11237,40.697914,-73.913492,6,17100.0
retry_batch_7_chunk_1,618414,11237,40.698634,-73.911752,6,17100.0
retry_batch_7_chunk_1,893050,11237,40.693356,-73.905562,6,17100.0
retry_batch_7_chunk_1,499579,11237,40.703929,-73.92874,6,17100.0
retry_batch_7_chunk_1,819478,11237,40.705076,-73.915893,6,17100.0
retry_batch_7_chunk_1,881554,11237,40.698088,-73.911445,6,17100.0
retry_batch_7_chunk_1,881183,11237,40.692964,-73.905949,6,17100.0
retry_batch_7_chunk_1,451385,11237,40.695168,-73.910781,5,14742.857142857141
retry_batch_7_chunk_1,573510,11237,40.7007362028428,-73.91795385633205,3,12900.0
retry_batch_7_chunk_1,106833,11237,40.700208,-73.914056,3,12900.0
retry_batch_7_chunk_1,762070,14214,42.952417,-78.824879,58,94600.0
retry_batch_7_chunk_1,42685,14214,42.955127,-78.821089,51,84106.97674418605
retry_batch_7_chunk_1,793224,14214,42.927976,-78.837364,37,64356.98924731183
retry_batch_7_chunk_1,245127,14214,42.940544,-78.838222,31,54848.101265822785
retry_batch_7_chunk_1,837687,14214,42.952417,-78.824879,22,41200.0
retry_batch_7_chunk_1,642030,14214,42.945903,-78.829463,6,17100.0
retry_batch_7_chunk_1,770499,14214,42.932703,-78.837595,6,17100.0
retry_batch_7_chunk_1,741583,14214,42.941468,-78.831422,6,17100.0
retry_batch_7_chunk_1,877535,14214,42.944298,-78.828977,6,17100.0
retry_batch_7_chunk_1,705826,14214,42.935913,-78.83697,6,17100.0
retry_batch_7_chunk_1,24810,14214,42.940831,-78.834338,3,12900.0
retry_batch_7_chunk_1,38611,14214,42.94141307264925,-78.83708217169635,3,12900.0
retry_batch_7_chunk_1,736839,14214,42.956051,-78.829566,3,12900.0
retry_batch_7_chunk_1,851127,14214,42.927025,-78.848547,3,12900.0
retry_batch_7_chunk_1,27982,14214,42.946663,-78.837319,3,12900.0
retry_batch_7_chunk_1,890973,11798,40.745859,-73.361987,228,344585.98949211906
retry_batch_7_chunk_1,793108,11798,40.756462,-73.361483,30,53000.0
retry_batch_7_chunk_1,851059,11798,40.756851,-73.376064,14,29177.777777777777
retry_batch_7_chunk_1,435681,11798,40.75236941231883,-73.3761110251507,6,17100.0
retry_batch_7_chunk_1,251902,11798,40.746924,-73.361626,6,17100.0
retry_batch_7_chunk_1,890544,11798,40.747947,-73.360636,6,17100.0
retry_batch_7_chunk_1,891629,11798,40.742571,-73.369221,6,17100.0
retry_batch_7_chunk_1,898780,11798,40.739155,-73.35696,6,17100.0
retry_batch_7_chunk_1,896968,11798,40.746926,-73.357876,3,12900.0
retry_batch_7_chunk_1,791040,11798,40.756184,-73.368833,3,12900.0
retry_batch_7_chunk_1,901366,11798,40.739464,-73.359998,3,12900.0
retry_batch_7_chunk_1,885703,11798,40.767425,-73.358539,3,12900.0
retry_batch_7_chunk_1,825205,11530,40.730401,-73.618357,33,57057.142857142855
